Farm_ID,Cycle_ID,DOC,PL__SIZE,Variant,Pond_Type,POND_SIZE_Ha,Stocking_Density,Temp,Temp_PM,pH,PH_PM,DO,Alkalinity,Ammonia,Nitrite,Nitrate,Salinity,FTF1,FTF2,FTF3,FTF4,Daily__feed,Cum_Feed,Avg_Weight,FCR
F001,C005,40,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,18,18,18,18,72,1436,,1.51
F001,C005,41,1.2,SyAqua,NP,0.809,400000,31,32,8,8.5,5.15,160,0,0,80,30,19,19,19,19,76,1512,6.5,1.51
F001,C005,42,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,20,21,21,22,84,1596,,1.51
F001,C005,43,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,22,23,23,24,92,1688,,1.51
F001,C005,44,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,24,24,24,24,96,1784,,1.51
F001,C005,45,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,25,25,26,26,102,1886,,1.51
F001,C005,46,1.2,SyAqua,NP,0.809,400000,32,33,8,8.5,5.15,160,0,0,80,30,26,26,25,25,102,1988,,1.51
F001,C005,47,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,25,24,25,26,100,2088,,1.51
F001,C005,48,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,25,26,26,25,102,2190,,1.51
F001,C005,49,1.2,SyAqua,NP,0.809,400000,31,32,8,8.5,5.15,160,0,0,80,30,25,25,25,25,100,2290,9.9,1.51
F001,C005,50,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,26,27,26,26,105,2395,,1.51
F001,C005,51,1.2,SyAqua,NP,0.809,400000,31,33,8,8.5,5.15,160,0,0,80,30,26,27,28,28,109,2504,,1.51
F001,C005,52,1.2,SyAqua,NP,0.809,400000,32,34,8,8.5,5.15,160,0,0,80,30,28,28,28,28,112,2616,,1.51
F001,C005,53,1.2,SyAqua,NP,0.809,400000,32,34,8,8.5,5.15,160,0,0,80,30,28,28,28,28,112,2728,,1.51
F001,C005,54,1.2,SyAqua,NP,0.809,400000,32,34,8,8.5,5.15,160,0,0,80,30,28,28,29,29,114,2842,,1.51
F001,C005,55,1.2,SyAqua,NP,0.809,400000,32,34,8,8.5,5.15,160,0,0,80,30,29,28,28,28,113,2955,11.04,1.51
F001,C005,56,1.2,SyAqua,NP,0.809,400000,33,34,8,8.5,5.15,160,0,0,80,30,28,28,28,28,112,3067,,1.51
F001,C005,57,1.2,SyAqua,NP,0.809,400000,32,34,8,8.5,5.15,160,0,0,80,30,28,28,28,28,112,3179,,1.51
F001,C005,58,1.2,SyAqua,NP,0.809,400000,33,35,8,8.5,5.15,160,0,0,80,30,28,28,28,28,112,3291,,1.51
F001,C005,59,1.2,SyAqua,NP,0.809,400000,33,34,8,8.5,5.15,160,0,0,80,30,28,28,28,28,112,3403,,1.51
F001,C005,60,1.2,SyAqua,NP,0.809,400000,33,34,8,8.5,5.15,160,1,0,80,30,28,29,30,30,117,3520,,1.51
F001,C005,61,1.2,SyAqua,NP,0.809,400000,33,34,7.5,8,5.15,160,2,0,80,30,30,30,30,30,120,3640,,1.51
F001,C005,62,1.2,SyAqua,NP,0.809,400000,33,35,7.5,8,5.15,160,2,0,80,30,30,31,32,33,126,3766,,1.51
F001,C005,63,1.2,SyAqua,NP,0.809,400000,33,35,7.5,8,5.15,160,4,0,80,30,34,34,35,35,138,3904,,1.51
F001,C005,64,1.2,SyAqua,NP,0.809,400000,33,34,7.5,8,5.15,160,4,0,80,30,35,35,35,35,140,4044,,1.51
F001,C005,65,1.2,SyAqua,NP,0.809,400000,32,33,7.5,8,5.15,160,4,0,80,30,35,35,35,35,140,4184,,1.51
F001,C005,66,1.2,SyAqua,NP,0.809,400000,32,33,7.5,8,5.15,160,4,0,80,30,36,35,35,35,141,4325,,1.51
F001,C005,67,1.2,SyAqua,NP,0.809,400000,31,33,7.5,8,5.15,160,4,0,80,30,35,35,35,35,140,4465,,1.51
F001,C005,68,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,35,35,35,35,140,4605,,1.51
F001,C005,69,1.2,SyAqua,NP,0.809,400000,32,33,7.5,8,5.15,160,4,0,80,30,35,35,35,34,139,4744,16.09,1.51
F001,C005,70,1.2,SyAqua,NP,0.809,400000,33,33,7.5,8,5.15,160,4,0,80,30,34,35,32,31,132,4876,,1.51
F001,C005,71,1.2,SyAqua,NP,0.809,400000,33,33,7.5,8,5.15,160,4,0,80,30,31,31,32,32,126,5002,,1.51
F001,C005,72,1.2,SyAqua,NP,0.809,400000,32,33,7.5,8,5.15,160,4,0,80,30,32,33,34,34,133,5135,,1.51
F001,C005,73,1.2,SyAqua,NP,0.809,400000,32,33,7.5,8,5.15,160,4,0,80,30,34,35,0,35,104,5239,,1.51
F001,C005,74,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,35,35,36,37,143,5382,,1.51
F001,C005,75,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,37,38,37,37,149,5531,,1.51
F001,C005,76,1.2,SyAqua,NP,0.809,400000,32,33,7.5,8,5.15,160,4,0,80,30,37,37,37,37,148,5679,19.4,1.51
F001,C005,77,1.2,SyAqua,NP,0.809,400000,31,34,7.5,8,5.15,160,4,0,80,30,37,38,30,30,135,5814,,1.51
F001,C005,78,1.2,SyAqua,NP,0.809,400000,33,34,7.5,8,5.15,160,4,0,80,30,15,37,38,37,127,5941,,1.51
F001,C005,79,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,38,38,38,38,152,6093,,1.51
F001,C005,80,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,38,36,37,37,148,6241,,1.51
F001,C005,81,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,37,37,37,37,148,6389,,1.51
F001,C005,82,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,37,37,37,37,148,6537,,1.51
F001,C005,83,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,37,37,37,37,148,6685,22.24,1.51
F001,C005,84,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,37,35,34,33,139,6824,,1.51
F001,C005,85,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,33,30,29,29,121,6945,,1.51
F001,C005,86,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,29,31,32,33,125,7070,,1.51
F001,C005,87,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,33,34,37,35,139,7209,,1.51
F001,C005,88,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,35,34,32,33,134,7343,,1.51
F001,C005,89,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,34,33,33,33,133,7476,,1.51
F001,C005,90,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,34,34,34,34,136,7612,24.55,1.51
F001,C005,91,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,4,0,80,30,34,32,34,34,134,7746,,1.51
F001,C005,92,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,0,0,80,16,34,34,34,34,136,7882,,1.51
F001,C005,93,1.2,SyAqua,NP,0.809,400000,32,34,7.5,8,5.15,160,0,0,80,16,0,0,0,34,34,7916,,1.51
F001,C006,1,1.2,SyAqua,NP,0.485,270000,32,34,7.5,9,5.15,160,8,0,80,22,1.4,1.4,1.4,1.4,5.6,5.6,0.36,1.66
F001,C006,2,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,1.5,1.5,1.5,1.5,6,11.6,,1.66
F001,C006,3,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,1.6,1.6,1.6,1.6,6.4,18,,1.66
F001,C006,4,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,1.8,1.8,1.8,1.8,7.2,25.2,,1.66
F001,C006,5,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,1.7,1.7,1.7,1.7,6.8,32,,1.66
F001,C006,6,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,2,2,2,2,8,40,,1.66
F001,C006,7,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,2.2,2.2,2.2,2.2,8.8,48.8,,1.66
F001,C006,8,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,2.5,2.5,2.5,2.5,10,58.8,,1.66
F001,C006,9,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,2.8,2.8,2.8,2.8,11.2,70,,1.66
F001,C006,10,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,3,3,3,3,12,82,,1.66
F001,C006,11,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,3.3,3.3,3.3,3.3,13.2,95.2,,1.66
F001,C006,12,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,3.6,3.6,3.6,3.6,14.4,109.6,,1.66
F001,C006,13,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,4,4,4,4,16,125.6,,1.66
F001,C006,14,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,4.5,4.5,4.5,4.5,18,143.6,,1.66
F001,C006,15,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,4.8,4.8,4.8,4.8,19.2,162.8,,1.66
F001,C006,16,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,22,4.8,4.8,4.8,4.8,19.2,182,,1.66
F001,C006,17,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,25,5.2,5.2,5.2,5.2,20.8,202.8,,1.66
F001,C006,18,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,25,5.5,5.5,5.5,5.5,22,224.8,,1.66
F001,C006,19,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,25,5.8,5.8,5.8,5.8,23.2,248,,1.66
F001,C006,20,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,8,0,80,25,6,6,6,6,24,272,,1.66
F001,C006,21,1.2,SyAqua,NP,0.485,270000,33,34,8.5,9,5.15,160,4,0,80,25,6.3,6.3,6.3,6.3,25.2,297.2,,1.66
F001,C006,22,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,2,0,80,25,6.5,6.5,6.5,6.5,26,323.2,,1.66
F001,C006,23,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,6.5,6.5,6.5,6.5,26,349.2,,1.66
F001,C006,24,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,7,7,7,7,28,377.2,,1.66
F001,C006,25,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,7.3,7.3,7.3,7.3,29.2,406.4,,1.66
F001,C006,26,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,7.5,7.5,7.5,7.5,30,436.4,,1.66
F001,C006,27,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,8,8,8,8,32,468.4,,1.66
F001,C006,28,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,8.5,8.5,8.5,8.5,34,502.4,,1.66
F001,C006,29,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,9,9,9,9,36,538.4,,1.66
F001,C006,30,1.2,SyAqua,NP,0.485,270000,33,35,8.5,9,5.15,160,0.25,0,80,25,9.3,9.3,9.3,9.3,37.2,575.6,,1.66
F001,C006,31,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,9.5,9.5,9.5,9.5,38,613.6,,1.66
F001,C006,32,1.2,SyAqua,NP,0.485,270000,33,33,8,8.5,5.15,160,0.25,0,80,25,10,10,10,10,40,653.6,,1.66
F001,C006,33,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,10.3,10.3,10.3,10.3,41.2,694.8,,1.66
F001,C006,34,1.2,SyAqua,NP,0.485,270000,33,32,8,8.5,5.15,160,0.25,0,80,25,10.8,10.8,10.8,10.8,43.2,738,,1.66
F001,C006,35,1.2,SyAqua,NP,0.485,270000,33,34,7.5,8,5.15,160,0.25,0,80,25,11.2,11.2,11.2,11.2,44.8,782.8,,1.66
F001,C006,36,1.2,SyAqua,NP,0.485,270000,33,34,7.5,8,5.15,160,0.25,0,80,25,11.5,11.5,11.5,11.5,46,828.8,,1.66
F001,C006,37,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,12,12,12,12,48,876.8,,1.66
F001,C006,38,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,12.5,12.5,12.5,12.5,50,926.8,,1.66
F001,C006,39,1.2,SyAqua,NP,0.485,270000,33,33,8,8.5,5.15,160,0.25,0,80,25,13,13,13,13,52,978.8,,1.66
F001,C006,40,1.2,SyAqua,NP,0.485,270000,33,33,8,8.5,5.15,160,0.25,0,80,25,13.5,13.5,13.5,13.5,54,1032.8,,1.66
F001,C006,41,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,14,14,14,14,56,1088.8,,1.66
F001,C006,42,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,15,15,15,15,60,1148.8,,1.66
F001,C006,43,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,16,16,16,16,64,1212.8,,1.66
F001,C006,44,1.2,SyAqua,NP,0.485,270000,33,34,8,8.5,5.15,160,0.25,0,80,25,17,17,17,17,68,1280.8,,1.66
F001,C006,45,1.2,SyAqua,NP,0.485,270000,33,33,8,8.5,5.15,160,0.25,0,80,25,18,18,18,18,72,1352.8,,1.66
F001,C006,46,1.2,SyAqua,NP,0.485,270000,33,33,8,8.5,5.15,160,0.25,0,80,25,19.2,19.2,19.2,19.2,76.8,1429.6,,1.66
F001,C006,47,1.2,SyAqua,NP,0.485,270000,33,32,7.5,8,5.15,160,0.5,0,80,25,19.8,19.8,19.8,19.8,79.2,1508.8,,1.66
F001,C006,48,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,0.5,0,80,25,20,20,20,20,80,1588.8,,1.66
F001,C006,49,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,0.5,0,80,25,20,20,20,20,80,1668.8,,1.66
F001,C006,50,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,21,21,21,21,84,1752.8,11.5,1.66
F001,C006,51,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,22,22,22,22,88,1840.8,,1.66
F001,C006,52,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,22,22,22,22,88,1928.8,,1.66
F001,C006,53,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,23,22,23,23,91,2019.8,,1.66
F001,C006,54,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,23,22,22,22,89,2108.8,,1.66
F001,C006,55,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,23,23,23,24,93,2201.8,,1.66
F001,C006,56,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,24,24,23,23,94,2295.8,,1.66
F001,C006,57,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,24,24,24,24,96,2391.8,,1.66
F001,C006,58,1.2,SyAqua,NP,0.485,270000,33,33,8,8.5,5.15,160,1,0,80,25,25,25,25,25,100,2491.8,,1.66
F001,C006,59,1.2,SyAqua,NP,0.485,270000,33,32,7.5,8,5.15,160,1,0,80,25,25,26,26,25,102,2593.8,,1.66
F001,C006,60,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,1,0,80,25,25,25,25,25,100,2693.8,16.34,1.66
F001,C006,61,1.2,SyAqua,NP,0.485,270000,33,33,7.5,8,5.15,160,1,0,80,25,25.2,25,25,25,100.2,2794,,1.66
F001,C006,62,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,1,0,80,25,26,26,26,26,104,2898,,1.66
F001,C006,63,1.2,SyAqua,NP,0.485,270000,33,31,7,7.5,5.15,160,1,0,80,25,27,27,26,25,105,3003,,1.66
F001,C006,64,1.2,SyAqua,NP,0.485,270000,33,33,7,7.5,5.15,160,1,0,80,25,25,26,26,26,103,3106,,1.66
F001,C006,65,1.2,SyAqua,NP,0.485,270000,33,30,7,7.5,5.15,160,1,0,80,25,26,27,26,25,104,3210,,1.66
F001,C006,66,1.2,SyAqua,NP,0.485,270000,33,31,7,7.5,5.15,160,1,0,80,22,25,24,24,24,97,3307,,1.66
F001,C006,67,1.2,SyAqua,NP,0.485,270000,33,30,7,7.5,5.15,160,1,0,80,22,23,23,24,23,93,3400,,1.66
F001,C006,68,1.2,SyAqua,NP,0.485,270000,33,28,7,7.5,5.15,160,1,0,80,22,23,22,23,23,91,3491,,1.66
F001,C006,69,1.2,SyAqua,NP,0.485,270000,33,29,7,7.5,5.15,160,1,0,80,22,23,24,23,22,92,3583,,1.66
F001,C006,70,1.2,SyAqua,NP,0.485,270000,33,30,7,7.5,5.15,160,1,0,80,22,22,23,24,24,93,3676,,1.66
F001,C006,71,1.2,SyAqua,NP,0.485,270000,33,30,7,7.5,5.15,160,1,0,80,22,24,24,24,23,95,3771,,1.66
F001,C006,72,1.2,SyAqua,NP,0.485,270000,33,30,7,7.5,5.15,160,1,0,80,22,23,24,25,24,96,3867,,1.66
F001,C006,73,1.2,SyAqua,NP,0.485,270000,33,28,7,7.5,5.15,160,1,0,80,21,24,25,24,23,96,3963,,1.66
F001,C006,74,1.2,SyAqua,NP,0.485,270000,33,29,7,7.5,5.15,160,1,0,80,21,23,24,25,24,96,4059,,1.66
F001,C006,75,1.2,SyAqua,NP,0.485,270000,33,29,7,7.5,5.15,160,1,0,80,21,24,24,24,24,96,4155,,1.66
F001,C006,76,1.2,SyAqua,NP,0.485,270000,33,29,7.5,8,5.15,160,1,0,80,21,25,26,25,25,101,4256,,1.66
F001,C006,77,1.2,SyAqua,NP,0.485,270000,33,29,7.5,8,5.15,160,0.5,0,80,21,26,25,24,25,100,4356,,1.66
F001,C006,78,1.2,SyAqua,NP,0.485,270000,33,32,7.5,8,5.15,160,0.5,0,80,21,26,27,25,25,103,4459,,1.66
F001,C006,79,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,26,27,27,27,107,4566,,1.66
F001,C006,80,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,26,25,25,26,102,4668,,1.66
F001,C006,81,1.2,SyAqua,NP,0.485,270000,33,32,7.5,8,5.15,160,0.25,0,80,21,26,25,25,24,100,4768,,1.66
F001,C006,82,1.2,SyAqua,NP,0.485,270000,33,32,7.5,8,5.15,160,0.25,0,80,21,24,25,26,27,102,4870,,1.66
F001,C006,83,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,26,25,26,25,102,4972,,1.66
F001,C006,84,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,25,25,25,25,100,5072,,1.66
F001,C006,85,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,26,25,26,26,103,5175,,1.66
F001,C006,86,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,27,26,26,27,106,5281,,1.66
F001,C006,87,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,26,25,26,27,104,5385,,1.66
F001,C006,88,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0.25,0,80,21,28,28,27,28,111,5496,,1.66
F001,C006,89,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,28,27,28,111,5607,,1.66
F001,C006,90,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,29,28,28,113,5720,,1.66
F001,C006,91,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,27,28,29,112,5832,,1.66
F001,C006,92,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,29,28,30,29,116,5948,,1.66
F001,C006,93,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,29,28,29,29,115,6063,,1.66
F001,C006,94,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,29,28,28,28,113,6176,,1.66
F001,C006,95,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,29,30,0,30,89,6265,,1.66
F001,C006,96,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,30,29,28,27,114,6379,,1.66
F001,C006,97,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,27,28,26,27,108,6487,,1.66
F001,C006,98,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,27,28,29,28,112,6599,,1.66
F001,C006,99,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,27,26,26,107,6706,,1.66
F001,C006,100,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,26,27,28,28,109,6815,,1.66
F001,C006,101,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,26,28,29,111,6926,,1.66
F001,C006,102,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,29,28,28,28,113,7039,,1.66
F001,C006,103,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,27,28,27,110,7149,,1.66
F001,C006,104,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,27,28,29,28,112,7261,,1.66
F001,C006,105,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,28,27,26,25,106,7367,,1.66
F001,C006,106,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,25,26,27,28,106,7473,,1.66
F001,C006,107,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,29,30,31,32,122,7595,,1.66
F001,C006,108,1.2,SyAqua,NP,0.485,270000,33,31,7.5,8,5.15,160,0,0,80,16,32,31,29,28,120,7715,33.33,1.66
F002,C001,1,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,0,0,0,1,1,1,0.36,1.74
F002,C001,2,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,1,0,0,1,2,3,,1.74
F002,C001,3,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,2,2,3,0,7,10,,1.74
F002,C001,4,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,3,3,3,0,9,19,,1.74
F002,C001,5,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,2.6,2.6,2.6,2.6,10.4,29.4,,1.74
F002,C001,6,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,2.95,2.95,2.95,2.95,11.8,41.2,,1.74
F002,C001,7,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,3.3,3.3,3.3,3.3,13.2,54.4,,1.74
F002,C001,8,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,3.65,3.65,3.65,3.65,14.6,69,,1.74
F002,C001,9,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,4,4,4,4,16,85,,1.74
F002,C001,10,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,4.35,4.35,4.35,4.35,17.4,102.4,,1.74
F002,C001,11,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,4.7,4.7,4.7,4.7,18.8,121.2,,1.74
F002,C001,12,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,5.225,5.225,5.225,5.225,20.9,142.1,,1.74
F002,C001,13,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,5.75,5.75,5.75,5.75,23,165.1,,1.74
F002,C001,14,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,6.275,6.275,6.275,6.275,25.1,190.2,,1.74
F002,C001,15,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,6.8,6.8,6.8,6.8,27.2,217.4,,1.74
F002,C001,16,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,7.325,7.325,7.325,7.325,29.3,246.7,,1.74
F002,C001,17,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,7.8,6.5,6.5,7.8,28.6,275.3,,1.74
F002,C001,18,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,8.375,8.375,8.375,9,34.125,309.425,,1.74
F002,C001,19,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,9,9,10,10,38,347.425,,1.74
F002,C001,20,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,10.5,10.5,10.5,10.5,42,389.425,,1.74
F002,C001,21,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,11,11,11,11,44,433.425,,1.74
F002,C001,22,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,11.5,11.5,11.5,11.5,46,479.425,,1.74
F002,C001,23,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,12,13,13,13,51,530.425,,1.74
F002,C001,24,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,15,15,15,15,60,590.425,0.9,1.74
F002,C001,25,1.2,SyAqua,NP,0.849,1080000,31,32,7.7,8.2,5.15,160,0,0,80,16,16,16,16,16,64,654.425,,1.74
